Jays.USFWBand,JayID,Sex,AgeKnown,NatalNest,FldgDate,MaxOfMaxOfCensusDate
1603-17216,-ACL,M,Y,959,5/1/2006,8/10/2006
1603-17216,-ACL,M,Y,959,5/1/2006,8/10/2006
1603-17216,-ACL,M,Y,959,5/1/2006,8/10/2006
1573-97983,BCL-,M,Y,964,5/14/2005,10/19/2006
1573-97983,BCL-,M,Y,964,5/14/2005,10/19/2006
1573-97983,BCL-,M,Y,964,5/14/2005,10/19/2006
1573-97983,BCL-,M,Y,964,5/14/2005,10/19/2006
1573-97984,PCL-,M,Y,964,5/14/2005,9/12/2005
1573-97984,PCL-,M,Y,964,5/14/2005,9/12/2005
1573-97984,PCL-,M,Y,964,5/14/2005,9/12/2005
1573-97985,OCL-,F,Y,964,5/14/2005,6/13/2005
1573-97985,OCL-,F,Y,964,5/14/2005,6/13/2005
1573-97986,LCL-,F,Y,964,5/14/2005,4/12/2006
1573-97986,LCL-,F,Y,964,5/14/2005,4/12/2006
1573-97986,LCL-,F,Y,964,5/14/2005,4/12/2006
1573-97986,LCL-,F,Y,964,5/14/2005,4/12/2006
1603-17269,-PCP,F,Y,968,5/12/2006,11/14/2006
1603-17269,-PCP,F,Y,968,5/12/2006,11/14/2006
1603-17269,-PCP,F,Y,968,5/12/2006,11/14/2006
1603-51600,-CYL,F,Y,971,5/7/2008,7/11/2008
1603-51600,-CYL,F,Y,971,5/7/2008,7/11/2008
1603-51703,-CYO,F,Y,971,5/7/2008,7/11/2008
1603-51703,-CYO,F,Y,971,5/7/2008,7/11/2008
1453-78367,-BZn,,Y,974,5/30/1996,3/10/1997
1453-78367,-BZn,,Y,974,5/30/1996,3/10/1997
1453-78368,-PZn,,Y,974,5/30/1996,3/10/1997
1453-78368,-PZn,,Y,974,5/30/1996,3/10/1997
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42853,WC-G,M,Y,975,4/23/2002,11/14/2005
1063-42854,RC-G,F,Y,975,4/23/2002,2/11/2004
1063-42854,RC-G,F,Y,975,4/23/2002,2/11/2004
1063-42854,RC-G,F,Y,975,4/23/2002,2/11/2004
1063-42854,RC-G,F,Y,975,4/23/2002,2/11/2004
1063-42854,RC-G,F,Y,975,4/23/2002,2/11/2004
1573-65961,CB-P,M,Y,976,4/28/2004,6/14/2004
1573-65961,CB-P,M,Y,976,4/28/2004,6/14/2004
1573-65962,CP-P,F,Y,976,4/28/2004,12/12/2005
1573-65962,CP-P,F,Y,976,4/28/2004,12/12/2005
1573-65962,CP-P,F,Y,976,4/28/2004,12/12/2005
1573-65962,CP-P,F,Y,976,4/28/2004,12/12/2005
1573-65963,CO-P,M,Y,976,4/28/2004,6/13/2005
1573-65963,CO-P,M,Y,976,4/28/2004,6/13/2005
1573-65963,CO-P,M,Y,976,4/28/2004,6/13/2005
1573-65963,CO-P,M,Y,976,4/28/2004,6/13/2005
1603-51799,H-CBW,F,Y,980,6/11/2008,8/18/2008
1603-51799,H-CBW,F,Y,980,6/11/2008,8/18/2008
1603-51799,H-CBW,F,Y,980,6/11/2008,8/18/2008
1603-51801,-CnG,F,Y,980,6/11/2008,7/11/2008
1603-51801,-CnG,F,Y,980,6/11/2008,7/11/2008
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51113,CGP-,M,Y,982,5/13/2007,8/17/2011
1603-51114,CHn-,F,Y,982,5/13/2007,6/13/2007
1603-51114,CHn-,F,Y,982,5/13/2007,6/13/2007
1603-51712,-CPO,M,Y,983,5/7/2008,9/16/2008
1603-51712,-CPO,M,Y,983,5/7/2008,9/16/2008
1603-51712,-CPO,M,Y,983,5/7/2008,9/16/2008
1603-51714,-CPA,F,Y,983,5/7/2008,7/11/2008
1603-51714,-CPA,F,Y,983,5/7/2008,7/11/2008
1603-17290,-OCn,F,Y,985,5/20/2006,6/14/2006
1603-17290,-OCn,F,Y,985,5/20/2006,6/14/2006
1603-17291,-LCn,F,Y,985,5/20/2006,6/14/2006
1603-17291,-LCn,F,Y,985,5/20/2006,6/14/2006
1603-17292,-FCO,M,Y,985,5/20/2006,6/16/2008
1603-17292,-FCO,M,Y,985,5/20/2006,6/16/2008
1603-17292,-FCO,M,Y,985,5/20/2006,6/16/2008
1603-17292,-FCO,M,Y,985,5/20/2006,6/16/2008
1603-17292,-FCO,M,Y,985,5/20/2006,6/16/2008
1573-97940,LCH-,F,Y,987,5/2/2005,4/12/2006
1573-97940,LCH-,F,Y,987,5/2/2005,4/12/2006
1573-97940,LCH-,F,Y,987,5/2/2005,4/12/2006
1573-97940,LCH-,F,Y,987,5/2/2005,4/12/2006
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97941,FCH-,F,Y,987,5/2/2005,6/16/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-97942,ACH-,M,Y,987,5/2/2005,7/11/2008
1573-66545,CW-W,F,Y,989,6/2/2004,7/15/2004
1573-66545,CW-W,F,Y,989,6/2/2004,7/15/2004
1573-66546,CR-W,M,Y,989,6/2/2004,4/12/2006
1573-66546,CR-W,M,Y,989,6/2/2004,4/12/2006
1573-66546,CR-W,M,Y,989,6/2/2004,4/12/2006
1573-66546,CR-W,M,Y,989,6/2/2004,4/12/2006
1573-66546,CR-W,M,Y,989,6/2/2004,4/12/2006
1513-50120,PR-C,F,Y,996,4/13/1999,7/17/2000
1513-50120,PR-C,F,Y,996,4/13/1999,7/17/2000
1513-50120,PR-C,F,Y,996,4/13/1999,7/17/2000
1513-50120,PR-C,F,Y,996,4/13/1999,7/17/2000
1513-50120,PR-C,F,Y,996,4/13/1999,7/17/2000
1513-50121,OR-C,F,Y,996,4/13/1999,4/11/2001
1513-50121,OR-C,F,Y,996,4/13/1999,4/11/2001
1513-50121,OR-C,F,Y,996,4/13/1999,4/11/2001
1513-50121,OR-C,F,Y,996,4/13/1999,4/11/2001
1513-50121,OR-C,F,Y,996,4/13/1999,4/11/2001
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78305,-LZP,F,Y,1000,5/4/1996,6/13/2002
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1453-78306,-FZP,F,Y,1000,5/4/1996,2/12/2001
1423-42631,LS-O,,Y,1002,5/7/1982,1/10/1983
1423-42631,LS-O,,Y,1002,5/7/1982,1/10/1983
1423-42631,LS-O,,Y,1002,5/7/1982,1/10/1983
1423-42632,FS-O,F,Y,1002,5/7/1982,6/20/1983
1423-42632,FS-O,F,Y,1002,5/7/1982,6/20/1983
1423-42632,FS-O,F,Y,1002,5/7/1982,6/20/1983
1423-42632,FS-O,F,Y,1002,5/7/1982,6/20/1983
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42633,YS-O,F,Y,1002,5/7/1982,3/14/1986
1423-42816,SW-n,,Y,1007,4/30/1984,6/11/1984
1423-42816,SW-n,,Y,1007,4/30/1984,6/11/1984
1383-27244,BOS=,F,Y,1010,5/9/1981,3/10/1983
1383-27244,BOS=,F,Y,1010,5/9/1981,3/10/1983
1383-27245,PnS-,,Y,1010,5/9/1981,6/10/1981
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1433-93066,YOS=,F,Y,1010,5/9/1981,9/14/1987
1063-42865,AC-F,F,Y,1018,4/24/2002,7/11/2003
1063-42865,AC-F,F,Y,1018,4/24/2002,7/11/2003
1063-42865,AC-F,F,Y,1018,4/24/2002,7/11/2003
1063-42865,AC-F,F,Y,1018,4/24/2002,7/11/2003
1573-66555,CW-A,F,Y,1025,6/8/2004,8/12/2004
1573-66555,CW-A,F,Y,1025,6/8/2004,8/12/2004
1573-66556,CR-A,F,Y,1025,6/8/2004,4/12/2005
1573-66556,CR-A,F,Y,1025,6/8/2004,4/12/2005
1573-66556,CR-A,F,Y,1025,6/8/2004,4/12/2005
1573-66556,CR-A,F,Y,1025,6/8/2004,4/12/2005
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66557,CG-A,M,Y,1025,6/8/2004,7/18/2012
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-66558,CH-A,M,Y,1025,6/8/2004,10/14/2015
1573-65935,CA-n,F,Y,1026,4/21/2004,4/12/2005
1573-65935,CA-n,F,Y,1026,4/21/2004,4/12/2005
1573-65935,CA-n,F,Y,1026,4/21/2004,4/12/2005
1513-50926,PGC-,F,Y,1035,5/3/2001,5/13/2002
1513-50926,PGC-,F,Y,1035,5/3/2001,5/13/2002
1513-50926,PGC-,F,Y,1035,5/3/2001,5/13/2002
1513-50926,PGC-,F,Y,1035,5/3/2001,5/13/2002
1513-50927,OGC-,M,Y,1035,5/3/2001,12/10/2002
1513-50927,OGC-,M,Y,1035,5/3/2001,12/10/2002
1513-50927,OGC-,M,Y,1035,5/3/2001,12/10/2002
1513-50927,OGC-,M,Y,1035,5/3/2001,12/10/2002
1513-50741,-WPC,F,Y,1036,5/10/2000,8/10/2000
1513-50741,-WPC,F,Y,1036,5/10/2000,8/10/2000
1513-50741,-WPC,F,Y,1036,5/10/2000,8/10/2000
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1513-50742,-RPC,F,Y,1036,5/10/2000,12/12/2005
1043-44269,ZFO-,,Y,1039,4/28/1997,4/14/1998
1043-44269,ZFO-,,Y,1039,4/28/1997,4/14/1998
1043-44269,ZFO-,,Y,1039,4/28/1997,4/14/1998
1043-44269,ZFO-,,Y,1039,4/28/1997,4/14/1998
1043-44270,ZAn-,,Y,1039,4/28/1997,5/13/1997
1043-44270,ZAn-,,Y,1039,4/28/1997,5/13/1997
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51570,-CBW,M,Y,1044,4/29/2008,10/13/2010
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51571,-CBR,F,Y,1044,4/29/2008,10/14/2015
1603-51572,-CBG,M,Y,1044,4/29/2008,11/12/2008
1603-51572,-CBG,M,Y,1044,4/29/2008,11/12/2008
1603-51572,-CBG,M,Y,1044,4/29/2008,11/12/2008
1423-42628,YS-n,,Y,1047,5/7/1982,8/12/1982
1423-42628,YS-n,,Y,1047,5/7/1982,8/12/1982
1423-42698,S-Gn,,Y,1048,5/8/1983,5/10/1983
1423-42698,S-Gn,,Y,1048,5/8/1983,5/10/1983
1423-42699,S-Yn,,Y,1048,5/8/1983,5/10/1983
1423-42699,S-Yn,,Y,1048,5/8/1983,5/10/1983
1423-42700,S-Bn,,Y,1048,5/8/1983,6/20/1983
1423-42700,S-Bn,,Y,1048,5/8/1983,6/20/1983
1423-42701,S-Pn,,Y,1048,5/8/1983,5/10/1983
1423-42701,S-Pn,,Y,1048,5/8/1983,5/10/1983
1433-93092,SYY-,,Y,1053,5/15/1987,7/12/1987
1433-93092,SYY-,,Y,1053,5/15/1987,7/12/1987
1423-42646,BS-L,,Y,1054,5/20/1982,7/11/1982
1423-42646,BS-L,,Y,1054,5/20/1982,7/11/1982
1423-42647,PS-L,,Y,1054,5/20/1982,7/11/1982
1423-42647,PS-L,,Y,1054,5/20/1982,7/11/1982
1383-27246,POS-,,Y,1055,5/14/1981,4/11/1982
1383-27246,POS-,,Y,1055,5/14/1981,4/11/1982
1383-27247,LOS-,,Y,1055,5/14/1981,4/11/1982
1383-27247,LOS-,,Y,1055,5/14/1981,4/11/1982
1383-27248,AOS-,,Y,1055,5/14/1981,9/13/1981
1383-27248,AOS-,,Y,1055,5/14/1981,9/13/1981
1053-56545,LR-Z,M,Y,1061,5/6/1989,8/15/1989
1053-56545,LR-Z,M,Y,1061,5/6/1989,8/15/1989
1053-56545,LR-Z,M,Y,1061,5/6/1989,8/15/1989
1053-56546,Fn-Z,,Y,1061,5/6/1989,5/10/1989
1053-56546,Fn-Z,,Y,1061,5/6/1989,5/10/1989
1053-56547,An-Z,,Y,1061,5/6/1989,5/10/1989
1053-56547,An-Z,,Y,1061,5/6/1989,5/10/1989
1433-92980,-WSL,,Y,1063,5/1/1986,8/10/1986
1433-92980,-WSL,,Y,1063,5/1/1986,8/10/1986
1433-92980,-WSL,,Y,1063,5/1/1986,8/10/1986
1433-92981,-RSL,F,Y,1063,5/1/1986,1/11/1987
1433-92981,-RSL,F,Y,1063,5/1/1986,1/11/1987
1433-92981,-RSL,F,Y,1063,5/1/1986,1/11/1987
1043-80191,-SAL,,Y,1064,5/26/1988,8/11/1988
1043-80191,-SAL,,Y,1064,5/26/1988,8/11/1988
1043-80191,-SAL,,Y,1064,5/26/1988,8/11/1988
1433-87454,WSn-,,Y,1070,5/8/1985,5/14/1985
1433-87454,WSn-,,Y,1070,5/8/1985,5/14/1985
1433-87455,RSF-,F,Y,1070,5/8/1985,2/14/1986
1433-87455,RSF-,F,Y,1070,5/8/1985,2/14/1986
1433-87455,RSF-,F,Y,1070,5/8/1985,2/14/1986
1433-87456,GSF-,F,Y,1070,5/8/1985,3/14/1987
1433-87456,GSF-,F,Y,1070,5/8/1985,3/14/1987
1433-87456,GSF-,F,Y,1070,5/8/1985,3/14/1987
1433-87456,GSF-,F,Y,1070,5/8/1985,3/14/1987
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1433-87457,YSF-,F,Y,1070,5/8/1985,4/11/1989
1603-51200,-CBH,M,Y,1074,4/23/2008,4/14/2009
1603-51200,-CBH,M,Y,1074,4/23/2008,4/14/2009
1603-51200,-CBH,M,Y,1074,4/23/2008,4/14/2009
1603-51200,-CBH,M,Y,1074,4/23/2008,4/14/2009
1573-66580,WCW-,M,Y,1090,4/5/2005,5/11/2005
1573-66580,WCW-,M,Y,1090,4/5/2005,5/11/2005
1063-43507,C-Wn,F,Y,1093,4/18/2003,5/14/2003
1063-43507,C-Wn,F,Y,1093,4/18/2003,5/14/2003
1603-51145,COA-,M,Y,1096,6/3/2007,4/15/2008
1603-51145,COA-,M,Y,1096,6/3/2007,4/15/2008
1603-51145,COA-,M,Y,1096,6/3/2007,4/15/2008
1603-51145,COA-,M,Y,1096,6/3/2007,4/15/2008
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43116,BC-O,M,Y,1099,5/10/2002,1/19/2011
1063-43117,PC-O,M,Y,1099,5/10/2002,6/13/2002
1063-43117,PC-O,M,Y,1099,5/10/2002,6/13/2002
1063-43117,PC-O,M,Y,1099,5/10/2002,6/13/2002
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1063-43118,OC-O,F,Y,1099,5/10/2002,12/12/2005
1603-51735,H-COO,M,Y,1101,5/18/2008,11/12/2008
1603-51735,H-COO,M,Y,1101,5/18/2008,11/12/2008
1603-51735,H-COO,M,Y,1101,5/18/2008,11/12/2008
1603-51737,H-COH,F,Y,1101,5/18/2008,3/18/2010
1603-51737,H-COH,F,Y,1101,5/18/2008,3/18/2010
1603-51737,H-COH,F,Y,1101,5/18/2008,3/18/2010
1603-51737,H-COH,F,Y,1101,5/18/2008,3/18/2010
1603-51737,H-COH,F,Y,1101,5/18/2008,3/18/2010
1453-78326,-WZR,M,Y,1102,5/10/1996,7/16/1998
1453-78326,-WZR,M,Y,1102,5/10/1996,7/16/1998
1453-78326,-WZR,M,Y,1102,5/10/1996,7/16/1998
1453-78326,-WZR,M,Y,1102,5/10/1996,7/16/1998
1453-78326,-WZR,M,Y,1102,5/10/1996,7/16/1998
1453-78327,-RZR,F,Y,1102,5/10/1996,8/10/1997
1453-78327,-RZR,F,Y,1102,5/10/1996,8/10/1997
1453-78327,-RZR,F,Y,1102,5/10/1996,8/10/1997
1453-78327,-RZR,F,Y,1102,5/10/1996,8/10/1997
1453-78328,-GZn,,Y,1102,5/10/1996,2/12/1997
1453-78328,-GZn,,Y,1102,5/10/1996,2/12/1997
1453-78329,-YZn,,Y,1102,5/10/1996,5/14/1996
1453-78329,-YZn,,Y,1102,5/10/1996,5/14/1996
1513-50155,BW-C,F,Y,1103,4/22/1999,4/11/2001
1513-50155,BW-C,F,Y,1103,4/22/1999,4/11/2001
1513-50155,BW-C,F,Y,1103,4/22/1999,4/11/2001
1513-50155,BW-C,F,Y,1103,4/22/1999,4/11/2001
1513-50156,PW-C,M,Y,1103,4/22/1999,1/13/2000
1513-50156,PW-C,M,Y,1103,4/22/1999,1/13/2000
1513-50156,PW-C,M,Y,1103,4/22/1999,1/13/2000
1513-50157,OW-C,M,Y,1103,4/22/1999,7/12/2001
1513-50157,OW-C,M,Y,1103,4/22/1999,7/12/2001
1513-50157,OW-C,M,Y,1103,4/22/1999,7/12/2001
1513-50157,OW-C,M,Y,1103,4/22/1999,7/12/2001
1043-90527,-ZBB,F,Y,1104,5/22/1998,8/18/1999
1043-90527,-ZBB,F,Y,1104,5/22/1998,8/18/1999
1043-90527,-ZBB,F,Y,1104,5/22/1998,8/18/1999
1043-90527,-ZBB,F,Y,1104,5/22/1998,8/18/1999
1043-90528,-ZPB,,Y,1104,5/22/1998,10/17/1998
1043-90528,-ZPB,,Y,1104,5/22/1998,10/17/1998
1043-90528,-ZPB,,Y,1104,5/22/1998,10/17/1998
1043-90529,-ZOB,,Y,1104,5/22/1998,5/11/1999
1043-90529,-ZOB,,Y,1104,5/22/1998,5/11/1999
1043-90529,-ZOB,,Y,1104,5/22/1998,5/11/1999
1043-90529,-ZOB,,Y,1104,5/22/1998,5/11/1999
1453-39063,BYZ-,F,Y,1106,4/23/1991,1/18/1992
1453-39063,BYZ-,F,Y,1106,4/23/1991,1/18/1992
1453-39063,BYZ-,F,Y,1106,4/23/1991,1/18/1992
1453-39064,PYZ-,F,Y,1106,4/23/1991,8/9/1991
1453-39064,PYZ-,F,Y,1106,4/23/1991,8/9/1991
1453-39064,PYZ-,F,Y,1106,4/23/1991,8/9/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1453-39065,AFZ-,F,Y,1106,4/23/1991,5/10/1991
1513-50398,-BRC,M,Y,1109,4/23/2000,7/12/2001
1513-50398,-BRC,M,Y,1109,4/23/2000,7/12/2001
1513-50398,-BRC,M,Y,1109,4/23/2000,7/12/2001
1513-50398,-BRC,M,Y,1109,4/23/2000,7/12/2001
1513-50398,-BRC,M,Y,1109,4/23/2000,7/12/2001
1513-50399,-PRC,M,Y,1109,4/23/2000,7/17/2000
1513-50399,-PRC,M,Y,1109,4/23/2000,7/17/2000
1043-44281,ZPn-,,Y,1111,5/4/1997,5/13/1997
1043-44281,ZPn-,,Y,1111,5/4/1997,5/13/1997
1043-44282,ZOB-,,Y,1111,5/4/1997,1/14/1998
1043-44282,ZOB-,,Y,1111,5/4/1997,1/14/1998
1043-44282,ZOB-,,Y,1111,5/4/1997,1/14/1998
1453-78161,WZn-,,Y,1112,5/30/1995,6/13/1995
1453-78161,WZn-,,Y,1112,5/30/1995,6/13/1995
1453-78162,RZn-,,Y,1112,5/30/1995,6/13/1995
1453-78162,RZn-,,Y,1112,5/30/1995,6/13/1995
1453-78163,GZB-,M,Y,1112,5/30/1995,8/10/2000
1453-78163,GZB-,M,Y,1112,5/30/1995,8/10/2000
