Year,Terr,JayID,Sex,TerrYr,Help,HelpNum
2009,BOBB,WO-ZU,F,BOBB09,0,0
2009,BOBB,CB-W,M,BOBB09,0,0
2009,BUBO,C-WA,M,BUBO09,1,1
2009,BUBO,L-BQ,F,BUBO09,1,1
2009,CATE,C-BW,M,CATE09,1,1
2009,CATE,RL-C,F,CATE09,1,1
2009,CHET,HCR-,F,CHET09,1,1
2009,CHET,L-AQ,M,CHET09,1,1
2009,CIRC,R-NA,M,CIRC09,0,0
2009,CIRC,CH-G,F,CIRC09,0,0
2009,CLAS,CL-P,F,CLAS09,1,2
2009,CLAS,CH-A,M,CLAS09,1,2
2009,COPS,OC-W,F,COPS09,1,2
2009,COPS,uC-GfH,M,COPS09,1,2
2009,CRNB,H-HCL,F,CRNB09,1,3
2009,CRNB,LC-O,M,CRNB09,1,3
2009,CRNB,LCR-,M,CRNB09,1,3
2009,CRSM,PY-C,M,CRSM09,1,5
2009,CRSM,P-FQ,F,CRSM09,1,5
2009,CURY,GCR-,F,CURY09,1,1
2009,CURY,BC-O,M,CURY09,1,1
2009,DICE,CL-G,M,DICE09,0,0
2009,DICE,CB-RI,F,DICE09,0,0
2009,EAGR,O-WQ,F,EAGR09,1,1
2009,EAGR,P-AQ,M,EAGR09,1,1
2009,EBAY,P-YQ,F,EBAY09,1,1
2009,EBAY,C-RP,M,EBAY09,1,1
2009,FARS,CO-O,F,FARS09,0,0
2009,FARS,CAO-,M,FARS09,0,0
2009,FENC,-LCG,M,FENC09,0,0
2009,FENC,B-PQ,F,FENC09,0,0
2009,HEWT,CL-L,F,HEWT09,1,1
2009,HEWT,CP-R,M,HEWT09,1,1
2009,HILD,WF-C,F,HILD09,1,1
2009,HILD,BWC-,M,HILD09,1,1
2009,HTOP,Y-YQ,M,HTOP09,0,0
2009,HTOP,A-AM,F,HTOP09,0,0
2009,JANW,H-NL,F,JANW09,0,0
2009,JANW,-RCA,M,JANW09,0,0
2009,LARR,C-fHG,F,LARR09,1,3
2009,LARR,C-WW,M,LARR09,1,3
2009,LOPZ,LCB-,M,LOPZ09,1,3
2009,LOPZ,CR-H,F,LOPZ09,1,3
2009,MATT,BC-WuI,M,MATT09,0,0
2009,MATT,PBC-,F,MATT09,0,0
2009,MERL,CfH=L,M,MERL09,1,1
2009,MERL,-ZFR,F,MERL09,1,1
2009,MOLY,W-NY,F,MOLY09,1,2
2009,MOLY,PCA-,M,MOLY09,1,2
2009,N7RD,FC-L,F,N7RD09,1,1
2009,N7RD,C-LG,M,N7RD09,1,1
2009,NASP,-LCA,M,NASP09,1,1
2009,NASP,GCP-,F,NASP09,1,1
2009,NBEN,-RCR,F,NBEN09,1,1
2009,NBEN,CW-B,M,NBEN09,1,1
2009,NCHP,G-PQ,M,NCHP09,0,0
2009,NPOL,WCB-,F,NPOL09,1,2
2009,NPOL,PCR-,M,NPOL09,1,2
2009,NSWL,CY-PI,F,NSWL09,1,1
2009,NSWL,OC-fH,M,NSWL09,1,1
2009,NWES,PC-Y,M,NWES09,0,0
2009,NWES,C-BO,F,NWES09,0,0
2009,NWTR,-KPZ,M,NWTR09,0,0
2009,NWTR,U-FOC,F,NWTR09,0,0
2009,NXRD,PCH-,M,NXRD09,1,1
2009,NXRD,CR-R,F,NXRD09,1,1
2009,PINS,CW-Y,M,PINS09,0,0
2009,PINS,CP-L,F,PINS09,0,0
2009,PITA,-GCW,F,PITA09,1,2
2009,PITA,Y-AQ,M,PITA09,1,2
2009,PLAZ,-ZOR,F,PLAZ09,1,3
2009,PLAZ,ZOG-,M,PLAZ09,1,3
2009,POLA,W-NG,F,POLA09,1,2
2009,POLA,fHW-C,M,POLA09,1,2
2009,RATL,-FCH,F,RATL09,0,0
2009,RATL,OCW-,M,RATL09,0,0
2009,RAUL,CW-H,M,RAUL09,0,0
2009,RAUL,C-fHW,F,RAUL09,0,0
2009,REED,F-PQ,F,REED09,1,1
2009,REED,RC-W,M,REED09,1,1
2009,RTHA,CRA-,F,RTHA09,0,0
2009,RTHA,I-RCP,M,RTHA09,0,0
2009,RTHA,-HCL,F,RTHA09,0,0
2009,SAND,BC-G,M,SAND09,1,1
2009,SAND,LCB-I,F,SAND09,1,1
2009,SCAC,CO-B,F,SCAC09,1,1
2009,SCAC,CW-P,M,SCAC09,1,1
2009,SCOB,uIC-RfH,M,SCOB09,1,3
2009,SCOB,U-LGC,F,SCOB09,1,3
2009,SCRP,B-OQ,M,SCRP09,0,0
2009,SCRP,C-AR,F,SCRP09,0,0
2009,SCUT,LC-AU,F,SCUT09,0,0
2009,SCUT,L-WQ,M,SCUT09,0,0
2009,SFLA,CRA-,F,SFLA09,0,0
2009,SFLA,K-FZW,M,SFLA09,0,0
2009,SFLC,WCO-,M,SFLC09,0,0
2009,SFLC,-GWC,F,SFLC09,0,0
2009,SFLS,L-PQ,F,SFLS09,0,0
2009,SFLS,fHC-fH,M,SFLS09,0,0
2009,SFLW,CB-G,M,SFLW09,1,1
2009,SFLW,ACL-,F,SFLW09,1,1
2009,SFRR,-LYC,M,SFRR09,1,3
2009,SFRR,H-NH,F,SFRR09,1,3
2009,SHIC,-OfHC,F,SHIC09,1,1
2009,SHIC,WCR-,M,SHIC09,1,1
2009,SR70,P-NG,M,SR7009,0,0
2009,TP11,R-NR,F,TP1109,0,0
2009,TP11,G-NW,M,TP1109,0,0
2009,TP39,CL-H,M,TP3909,0,0
2009,TP39,BGC-,F,TP3909,0,0
2009,TRTL,OC-R,M,TRTL09,1,1
2009,VALL,-BYC,M,VALL09,0,0
2009,VALL,O-NB,F,VALL09,0,0
2009,WCAC,L-FQ,F,WCAC09,1,2
2009,WCUL,-LCH,M,WCUL09,1,1
2009,WCUL,Y-NO,F,WCUL09,1,1
2009,WLIN,BC-fHW,F,WLIN09,1,1
2009,WLIN,WC-PU,M,WLIN09,1,1
2009,WVAL,-GCB,M,WVAL09,1,1
2009,WVAL,R-NP,F,WVAL09,1,1
2010,ANGB,-WCG,F,ANGB10,1,1
2010,ANGB,CGP-,M,ANGB10,1,1
2010,ANGL,-CBW,M,ANGL10,1,2
2010,ANGL,BRC-,F,ANGL10,1,2
2010,ATNT,R-NG,F,ATNT10,0,0
2010,ATNT,-RCA,M,ATNT10,0,0
2010,BIGL,GCG-,M,BIGL10,1,1
2010,BIGL,UG-MB,F,BIGL10,1,1
2010,BINX,I-CHY,F,BINX10,0,0
2010,BINX,-COG,M,BINX10,0,0
2010,BNCH,B-NG,F,BNCH10,1,1
2010,BNCH,W-NR,M,BNCH10,1,1
2010,BOBB,CB-W,M,BOBB10,0,0
2010,BOBB,I-YCO,F,BOBB10,0,0
2010,BUBO,L-BQ,F,BUBO10,0,0
2010,BUBO,CG-A,M,BUBO10,0,0
2010,CATB,H-GCB,M,CATB10,0,0
2010,CATB,R-NO,F,CATB10,0,0
2010,CATE,RL-C,F,CATE10,0,0
2010,CATE,C-BW,M,CATE10,0,0
2010,CHET,HCR-,F,CHET10,1,3
2010,CHET,L-AQ,M,CHET10,1,3
2010,CIRC,CH-G,F,CIRC10,0,0
2010,CIRC,R-NA,M,CIRC10,0,0
2010,CLAS,CH-A,M,CLAS10,1,1
2010,CLAS,W-NB,F,CLAS10,1,1
2010,CLAS,CL-P,F,CLAS10,1,1
2010,COPS,uC-GfH,M,COPS10,1,1
2010,COPS,CfHW-,F,COPS10,1,1
2010,CRSM,PY-C,M,CRSM10,1,2
2010,CRSM,P-FQ,F,CRSM10,1,2
2010,CRSN,H-HCL,F,CRSN10,1,1
2010,CRSN,LC-O,M,CRSN10,1,1
2010,CURY,-HCL,F,CURY10,1,2
2010,CURY,BC-O,M,CURY10,1,2
2010,DICE,CB-RI,F,DICE10,0,0
2010,DICE,CL-G,M,DICE10,0,0
2010,EAGR,O-WQ,F,EAGR10,1,1
2010,EAGR,P-AQ,M,EAGR10,1,1
2010,EBAY,P-YQ,F,EBAY10,1,2
2010,EBAY,H-CWG,M,EBAY10,1,2
2010,FARS,I-CRR,M,FARS10,0,0
2010,FARS,CO-O,F,FARS10,0,0
2010,FENC,H-PCR,M,FENC10,0,0
2010,FENC,W-NA,F,FENC10,0,0
2010,FNCY,-CBY,M,FNCY10,0,0
2010,FNCY,-CBP,F,FNCY10,0,0
2010,FRED,-BCR,M,FRED10,0,0
2010,FRED,H-PCP,F,FRED10,0,0
2010,HARY,-LWC,M,HARY10,0,0
2010,HARY,CWR-,F,HARY10,0,0
2010,HEWT,-CBA,M,HEWT10,1,1
2010,HEWT,GR-Q,F,HEWT10,1,1
2010,HILD,P-NR,F,HILD10,0,0
2010,HILD,-CGY,M,HILD10,0,0
2010,HTOP,Y-YQ,M,HTOP10,0,0
2010,HTOP,A-AM,F,HTOP10,0,0
2010,JANW,I-RCP,M,JANW10,0,0
2010,JANW,H-RCG,F,JANW10,0,0
2010,LARR,C-fHG,F,LARR10,1,2
2010,LARR,C-WW,M,LARR10,1,2
2010,LOPZ,CR-H,F,LOPZ10,1,1
2010,LOPZ,LCB-,M,LOPZ10,1,1
2010,MERL,-ZFR,F,MERL10,1,1
2010,MERL,CfH=L,M,MERL10,1,1
2010,MOLY,PCA-,M,MOLY10,1,1
2010,MOLY,A-RQ,F,MOLY10,1,1
2010,N7RD,C-LG,M,N7RD10,0,0
2010,N7RD,FC-L,F,N7RD10,0,0
2010,NASP,GCP-,F,NASP10,0,0
2010,NASP,-LCA,M,NASP10,0,0
2010,NBEN,CW-B,M,NBEN10,1,1
2010,NBEN,-RCR,F,NBEN10,1,1
2010,NPOL,WCB-,F,NPOL10,0,0
2010,NPOL,W-NB,F,NPOL10,0,0
2010,NPOL,PCR-,M,NPOL10,0,0
2010,NSWL,OC-fH,M,NSWL10,0,0
2010,NSWL,CY-PI,F,NSWL10,0,0
2010,NWES,C-BO,F,NWES10,0,0
2010,NWES,PC-Y,M,NWES10,0,0
2010,NWTR,-KPZ,M,NWTR10,0,0
2010,NWTR,U-FOC,F,NWTR10,0,0
2010,NXRD,-GCH,F,NXRD10,1,3
2010,NXRD,PCH-,M,NXRD10,1,3
2010,PINS,-CGB,M,PINS10,1,1
2010,PINS,CP-L,F,PINS10,1,1
2010,PITA,-GCW,F,PITA10,1,4
2010,PITA,H-GCL,M,PITA10,1,4
2010,PITA,Y-AQ,M,PITA10,1,4
2010,PLAZ,ZOG-,M,PLAZ10,1,1
2010,PLAZ,-ZOR,F,PLAZ10,1,1
2010,PMPE,CO-A,M,PMPE10,0,0
2010,PMPE,-CGL,F,PMPE10,0,0
2010,POLA,W-NG,F,POLA10,0,0
2010,POLA,fHW-C,M,POLA10,0,0
2010,RATL,BC-WuI,M,RATL10,0,0
2010,RATL,I-CAW,F,RATL10,0,0
2010,RAUL,C-fHW,F,RAUL10,0,0
2010,RAUL,CW-H,M,RAUL10,0,0
2010,REED,-FCF,F,REED10,1,1
2010,REED,RC-W,M,REED10,1,1
2010,ROSE,BCR-I,M,ROSE10,0,0
2010,ROSE,-CPP,F,ROSE10,0,0
2010,SAND,BC-G,M,SAND10,1,1
2010,SAND,-CBR,F,SAND10,1,1
2010,SCAC,H-BCB,F,SCAC10,1,1
2010,SCAC,CW-P,M,SCAC10,1,1
2010,SCOB,U-LGC,F,SCOB10,0,0
2010,SCOB,uIC-RfH,M,SCOB10,0,0
2010,SFBS,CRW-,M,SFBS10,0,0
2010,SFBS,-CWA,F,SFBS10,0,0
2010,SFLA,K-FZW,M,SFLA10,0,0
2010,SFLA,CRA-,F,SFLA10,0,0
2010,SFLC,-GWC,F,SFLC10,1,1
2010,SFLC,WCO-,M,SFLC10,1,1
2010,SFLS,L-PQ,F,SFLS10,0,0
2010,SFLS,fHC-fH,M,SFLS10,0,0
2010,SFLW,CB-G,M,SFLW10,0,0
2010,SFLW,ACL-,F,SFLW10,0,0
2010,SFRR,-LYC,M,SFRR10,1,1
2010,SFRR,ACL-,F,SFRR10,1,1
2010,SHIC,WCR-,M,SHIC10,0,0
2010,SHIC,-OfHC,F,SHIC10,0,0
2010,SING,CBR-,M,SING10,0,0
2010,SING,G-NO,F,SING10,0,0
2010,SR70,CRR-,M,SR7010,0,0
2010,SR70,-CLH,F,SR7010,0,0
2010,SWSE,H-GCO,M,SWSE10,0,0
2010,SWSE,H-NG,F,SWSE10,0,0
2010,TP11,R-NR,F,TP1110,0,0
2010,TP11,G-NW,M,TP1110,0,0
2010,TP39,BGC-,F,TP3910,0,0
2010,TP39,CAO-,M,TP3910,0,0
2010,TRTL,OC-R,M,TRTL10,0,0
2010,TWEN,C-RO,F,TWEN10,0,0
2010,TWEN,H-NR,M,TWEN10,0,0
2010,VALL,O-NB,F,VALL10,0,0
2010,VALL,-CWY,M,VALL10,0,0
2010,WCAC,-WCO,M,WCAC10,0,0
2010,WCAC,L-FQ,F,WCAC10,0,0
2010,WCUL,Y-NO,F,WCUL10,0,0
2010,WCUL,-ACP,M,WCUL10,0,0
2010,WLIN,WC-PU,M,WLIN10,1,2
2010,WLIN,BC-fHW,F,WLIN10,1,2
2010,WVAL,CBH-,M,WVAL10,1,1
2010,WVAL,R-NP,F,WVAL10,1,1
2011,ANGB,-WCG,F,ANGB11,1,2
2011,ANGB,CGP-,M,ANGB11,1,2
2011,ANGL,BRC-,F,ANGL11,1,2
2011,ANGL,C-LG,M,ANGL11,1,2
2011,BCHB,-WOQ,F,BCHB11,0,0
2011,BCHB,-GRQ,M,BCHB11,0,0
2011,BEAR,O-NP,F,BEAR11,0,0
2011,BEAR,-BPQ,M,BEAR11,0,0
2011,BIGL,UG-MB,F,BIGL11,0,0
2011,BIGL,GCG-,M,BIGL11,0,0
2011,BINX,I-CHY,F,BINX11,1,1
2011,BINX,-YHQ,M,BINX11,1,1
2011,BINX,-COG,M,BINX11,1,1
2011,BLAR,-CWL,M,BLAR11,0,0
2011,BLAR,OH-Q,F,BLAR11,0,0
2011,BNCH,W-NR,M,BNCH11,1,4
2011,BNCH,B-NG,F,BNCH11,1,4
2011,BOBB,I-YCO,F,BOBB11,0,0
2011,BOBB,CB-W,M,BOBB11,0,0
2011,BUBO,CG-A,M,BUBO11,0,0
2011,BUBO,L-BQ,F,BUBO11,0,0
2011,CABS,-CAH,M,CABS11,0,0
2011,CABS,H-CGW,F,CABS11,0,0
2011,CATB,R-NO,F,CATB11,0,0
2011,CATB,H-GCB,M,CATB11,0,0
2011,CATE,C-BW,M,CATE11,0,0
2011,CATE,RL-C,F,CATE11,0,0
2011,CHET,L-AQ,M,CHET11,1,2
2011,CHET,HCR-,F,CHET11,1,2
2011,CHGR,-BOQ,M,CHGR11,0,0
2011,CHGR,-BWQ,F,CHGR11,0,0
2011,CHTB,WO-Q,M,CHTB11,0,0
2011,CHTB,-OWQ,F,CHTB11,0,0
2011,CIRC,WG-Q,F,CIRC11,1,1
2011,CIRC,R-NA,M,CIRC11,1,1
2011,CLAS,CH-A,M,CLAS11,0,0
2011,CLAS,CL-P,F,CLAS11,0,0
2011,COPS,CfHW-,F,COPS11,1,2
2011,COPS,uC-GfH,M,COPS11,1,2
2011,COTG,Hw-Q,M,COTG11,0,0
2011,COTG,-YGQ,F,COTG11,0,0
2011,CRMB,-CRA,M,CRMB11,0,0
2011,CRMB,C-fHW,F,CRMB11,0,0
2011,CRSM,P-FQ,F,CRSM11,1,2
2011,CRSM,PY-C,M,CRSM11,1,2
2011,CRSN,LC-O,M,CRSN11,1,2
2011,CRSN,LCR-,M,CRSN11,1,2
2011,CRSN,H-HCL,F,CRSN11,1,2
2011,CURY,-HCL,F,CURY11,1,1
2011,CURY,-LCA,M,CURY11,1,1
2011,DICE,CB-RI,F,DICE11,1,3
2011,DICE,CL-G,M,DICE11,1,3
2011,EAGB,H-RCL,M,EAGB11,0,0
2011,EAGB,-PLQ,F,EAGB11,0,0
2011,EAGR,P-AQ,M,EAGR11,0,0
2011,EAGR,O-WQ,F,EAGR11,0,0
2011,EBAY,P-YQ,F,EBAY11,0,0
2011,EBAY,H-CWG,M,EBAY11,0,0
2011,FENC,H-PCR,M,FENC11,1,2
2011,FENC,W-NA,F,FENC11,1,2
2011,FRED,-CRH,M,FRED11,0,0
2011,FRED,H-PCP,F,FRED11,0,0
2011,HARY,LCR-,M,HARY11,0,0
2011,HARY,-LWC,M,HARY11,0,0
2011,HARY,CWR-,F,HARY11,0,0
2011,HEWT,-CBA,M,HEWT11,0,0
2011,HEWT,GR-Q,F,HEWT11,0,0
2011,HILD,-CGY,M,HILD11,0,0
2011,HILD,P-NR,F,HILD11,0,0
2011,HTOP,A-AM,F,HTOP11,0,0
2011,HTOP,Y-YQ,M,HTOP11,0,0
2011,ISLA,I-CWB,F,ISLA11,0,0
2011,ISLA,-CYR,M,ISLA11,0,0
2011,JANW,I-RCP,M,JANW11,0,0
2011,JANW,H-RCG,F,JANW11,0,0
2011,JERE,PY-KS,F,JERE11,0,0
2011,JERE,H-CHR,M,JERE11,0,0
2011,LARR,C-WW,M,LARR11,1,2
2011,LARR,C-fHG,F,LARR11,1,2
2011,LOPZ,CR-H,F,LOPZ11,1,2
2011,LOPZ,-CBY,M,LOPZ11,1,2
2011,MERL,CfH=L,M,MERL11,1,1
2011,MERL,P-NP,F,MERL11,1,1
2011,MITA,-YHQ,M,MITA11,0,0
2011,MITA,C-RO,F,MITA11,0,0
2011,MOLY,A-RQ,F,MOLY11,0,0
2011,MOLY,PCA-,M,MOLY11,0,0
2011,MOLY,YP-Q,F,MOLY11,0,0
2011,NASP,W-NB,F,NASP11,0,0
2011,NASP,-RCA,M,NASP11,0,0
2011,NBEN,CW-B,M,NBEN11,1,3
2011,NBEN,-RCR,F,NBEN11,1,3
2011,NPOL,-RCA,M,NPOL11,0,0
2011,NPOL,W-NB,F,NPOL11,0,0
2011,NSWL,OC-fH,M,NSWL11,1,2
2011,NSWL,CY-PI,F,NSWL11,1,2
2011,NURS,-CBP,F,NURS11,0,0
2011,NURS,P-NH,M,NURS11,0,0
2011,NWES,PC-Y,M,NWES11,1,2
2011,NWES,C-BO,F,NWES11,1,2
2011,NWTR,U-FOC,F,NWTR11,1,1
2011,NWTR,-KPZ,M,NWTR11,1,1
2011,NXRD,-GCH,F,NXRD11,0,0
2011,NXRD,PCH-,M,NXRD11,0,0
2011,PINE,B-NR,F,PINE11,0,0
2011,PINE,G-NA,M,PINE11,0,0
2011,PINS,-ZFR,F,PINS11,0,0
2011,PINS,-CGB,M,PINS11,0,0
2011,PITA,H-GCL,M,PITA11,0,0
2011,PITA,HP-Q,F,PITA11,0,0
2011,PLAZ,H-NP,F,PLAZ11,1,1
2011,PLAZ,ZOG-,M,PLAZ11,1,1
2011,PMPE,CO-A,M,PMPE11,1,1
2011,PMPE,-CGL,F,PMPE11,1,1
2011,POLA,GCP-,F,POLA11,0,0
2011,POLA,fHW-C,M,POLA11,0,0
2011,RATL,I-CAW,F,RATL11,0,0
2011,RATL,BC-WuI,M,RATL11,0,0
2011,RAUL,-CPH,M,RAUL11,0,0
2011,RAUL,L-NY,F,RAUL11,0,0
2011,REDB,-CAG,F,REDB11,0,0
2011,REDB,H-CGB,M,REDB11,0,0
2011,REED,-FCF,F,REED11,0,0
2011,REED,RC-W,M,REED11,0,0
2011,ROSE,BCR-I,M,ROSE11,0,0
2011,ROSE,-CPP,F,ROSE11,0,0
2011,SAND,BC-G,M,SAND11,1,1
2011,SAND,-CBR,F,SAND11,1,1
2011,SCAC,H-BCB,F,SCAC11,1,1
2011,SCAC,CW-P,M,SCAC11,1,1
2011,SCOB,IW-MR,F,SCOB11,1,2
2011,SCOB,uIC-RfH,M,SCOB11,1,2
2011,SCRP,YP-Q,F,SCRP11,0,0
2011,SFBS,-CWA,F,SFBS11,0,0
2011,SFBS,CRW-,M,SFBS11,0,0
2011,SFLA,YY-Q,M,SFLA11,0,0
2011,SFLA,CRA-,F,SFLA11,0,0
2011,SFLC,-GWC,F,SFLC11,1,1
2011,SFLC,WCO-,M,SFLC11,1,1
2011,SFLS,L-PQ,F,SFLS11,1,1
2011,SFLS,fHC-fH,M,SFLS11,1,1
2011,SFLW,CB-G,M,SFLW11,0,0
2011,SFLW,ACL-,F,SFLW11,0,0
2011,SHIC,-OfHC,F,SHIC11,1,2
2011,SHIC,WCR-,M,SHIC11,1,2
2011,SING,G-NO,F,SING11,1,1
2011,SING,CBR-,M,SING11,1,1
2011,SWSE,H-NG,F,SWSE11,0,0
2011,SWSE,H-GCO,M,SWSE11,0,0
2011,TP11,R-NR,F,TP1111,1,3
2011,TP11,G-NW,M,TP1111,1,3
2011,TP39,CAO-,M,TP3911,1,1
2011,TP39,BGC-,F,TP3911,1,1
2011,TRTL,OC-R,M,TRTL11,0,0
2011,TWEN,H-NR,M,TWEN11,0,0
2011,TWEN,Y-NO,F,TWEN11,0,0
2011,VALL,-CWY,M,VALL11,1,2
2011,VALL,O-NB,F,VALL11,1,2
2011,WCAC,L-FQ,F,WCAC11,0,0
2011,WCAC,-WCO,M,WCAC11,0,0
2011,WLIN,BC-fHW,F,WLIN11,1,3
2011,WLIN,WC-PU,M,WLIN11,1,3
2011,WVAL,R-NP,F,WVAL11,0,0
2011,WVAL,CBH-,M,WVAL11,0,0
2012,ANGL,C-LG,M,ANGL12,1,2
2012,ANGL,BRC-,F,ANGL12,1,2
2012,BIGL,UG-MB,F,BIGL12,1,1
2012,BIGL,GCG-,M,BIGL12,1,1
2012,BINX,-WLQ,M,BINX12,1,1
2012,BINX,I-CHY,F,BINX12,1,1
2012,BLAR,OH-Q,F,BLAR12,1,1
2012,BLAR,-CWL,M,BLAR12,1,1
2012,BNCH,W-NR,M,BNCH12,1,1
2012,BNCH,B-NG,F,BNCH12,1,1
2012,BOBB,I-YCO,F,BOBB12,0,0
2012,BUBO,CG-A,M,BUBO12,1,1
2012,CABS,H-CGW,F,CABS12,1,1
2012,CABS,-CAH,M,CABS12,1,1
2012,CATB,C-RO,F,CATB12,1,2
2012,CATB,H-GCB,M,CATB12,1,2
2012,CATE,C-BW,M,CATE12,0,0
2012,CATE,RL-C,F,CATE12,0,0
2012,CHET,HCR-,F,CHET12,1,4
2012,CHET,L-AQ,M,CHET12,1,4
2012,CHTB,-RBQ,M,CHTB12,0,0
2012,CHTB,-CWA,F,CHTB12,0,0
2012,CIRB,O-NG,F,CIRB12,0,0
2012,CIRB,-nWQ,M,CIRB12,0,0
2012,CIRC,O-NP,F,CIRC12,1,2
2012,CIRC,R-NA,M,CIRC12,1,2
2012,CLAS,CH-A,M,CLAS12,1,2
2012,CLAS,CL-P,F,CLAS12,1,2
2012,COPS,uC-GfH,M,COPS12,0,0
2012,COPS,CfHW-,F,COPS12,0,0
2012,COTG,Hw-Q,M,COTG12,0,0
2012,COTG,-YGQ,F,COTG12,0,0
2012,CRMB,-CRA,M,CRMB12,0,0
2012,CRMB,C-fHW,F,CRMB12,0,0
2012,CRSM,-GRQ,M,CRSM12,1,4
2012,CRSM,GCP-,F,CRSM12,1,4
2012,CRSN,LC-O,M,CRSN12,1,2
2012,CRSN,H-HCL,F,CRSN12,1,2
2012,CURY,-LCA,M,CURY12,0,0
2012,CURY,-HCL,F,CURY12,0,0
2012,DEER,H-RCO,M,DEER12,0,0
2012,DICE,CL-G,M,DICE12,1,3
2012,DICE,H-FCP,F,DICE12,1,3
2012,EAGB,H-RCL,M,EAGB12,0,0
2012,EAGB,-PLQ,F,EAGB12,0,0
2012,EAGR,O-WQ,F,EAGR12,1,2
2012,EAGR,P-AQ,M,EAGR12,1,2
2012,EBAY,-CBR,F,EBAY12,1,2
2012,EBAY,H-CWG,M,EBAY12,1,2
2012,FENC,I-CWB,F,FENC12,1,2
2012,FENC,H-PCR,M,FENC12,1,2
2012,FRED,-CRH,M,FRED12,1,1
2012,HARY,CWR-,F,HARY12,1,1
2012,HARY,LCR-,M,HARY12,1,1
2012,HEWT,-CBA,M,HEWT12,0,0
2012,HEWT,GR-Q,F,HEWT12,0,0
2012,HILD,P-NR,F,HILD12,0,0
2012,HILD,-CGY,M,HILD12,0,0
2012,HTOP,A-AM,F,HTOP12,0,0
2012,HTOP,Y-YQ,M,HTOP12,0,0
2012,ISLA,G-NB,M,ISLA12,0,0
2012,ISLA,I-CWB,F,ISLA12,0,0
2012,JANW,I-RCP,M,JANW12,1,2
2012,JANW,ACL-,F,JANW12,1,2
2012,JERE,PY-KS,F,JERE12,0,0
2012,JERE,H-CHR,M,JERE12,0,0
2012,LARR,C-fHG,F,LARR12,1,1
2012,LOPZ,CR-H,F,LOPZ12,1,2
2012,LOPZ,-CBY,M,LOPZ12,1,2
2012,MERL,P-NP,F,MERL12,1,2
2012,MERL,CfH=L,M,MERL12,1,2
2012,MOLY,PCA-,M,MOLY12,0,0
2012,MOLY,-ALQ,F,MOLY12,0,0
2012,NBEN,-RCR,F,NBEN12,1,1
2012,NBEN,CW-B,M,NBEN12,1,1
2012,NENE,-YOQ,M,NENE12,0,0
2012,NENE,B-NP,F,NENE12,0,0
2012,NPOL,W-NB,F,NPOL12,0,0
2012,NPOL,-RCA,M,NPOL12,0,0
2012,NSWL,CY-PI,F,NSWL12,1,1
2012,NURS,-BOQ,M,NURS12,1,1
2012,NURS,-CBP,F,NURS12,1,1
2012,NWES,PC-Y,M,NWES12,0,0
2012,NWTR,-KPZ,M,NWTR12,0,0
2012,NWTR,U-FOC,F,NWTR12,0,0
2012,NXRD,I-LLQ,F,NXRD12,0,0
2012,NXRD,PCH-,M,NXRD12,0,0
2012,PINS,B=NH,F,PINS12,1,1
2012,PINS,-CGB,M,PINS12,1,1
2012,PITA,HP-Q,F,PITA12,1,3
2012,PITA,H-GCL,M,PITA12,1,3
2012,PLAZ,ZOG-,M,PLAZ12,1,2
2012,PLAZ,H-NP,F,PLAZ12,1,2
2012,RATL,I-CAW,F,RATL12,0,0
2012,RATL,BC-WuI,M,RATL12,0,0
2012,RAUL,-CPH,M,RAUL12,0,0
2012,RAUL,L-NY,F,RAUL12,0,0
2012,REED,-FCF,F,REED12,1,1
2012,REED,RC-W,M,REED12,1,1
2012,ROSE,BCR-I,M,ROSE12,0,0
2012,ROSE,-CPP,F,ROSE12,0,0
2012,SAND,BC-G,M,SAND12,1,3
2012,SCAB,OY-Q,M,SCAB12,0,0
2012,SCAC,H-BCB,F,SCAC12,1,1
2012,SCAC,CW-P,M,SCAC12,1,1
2012,SCOB,uIC-RfH,M,SCOB12,1,3
2012,SCRP,C-AR,F,SCRP12,0,0
2012,SFLA,CRA-,F,SFLA12,1,1
2012,SFLA,YY-Q,M,SFLA12,1,1
2012,SFLC,WCO-,M,SFLC12,1,2
2012,SFLS,-LHQ,M,SFLS12,0,0
2012,SFLS,L-PQ,F,SFLS12,0,0
2012,SHIC,WCR-,M,SHIC12,1,2
2012,SHIC,-OfHC,F,SHIC12,1,2
2012,SING,CBR-,M,SING12,1,1
2012,SWSE,H-NG,F,SWSE12,1,6
2012,SWSE,H-GCO,M,SWSE12,1,6
2012,TP39,CAO-,M,TP3912,1,1
2012,TP39,BGC-,F,TP3912,1,1
2012,TRTL,OC-R,M,TRTL12,0,0
2012,TWEN,H-NR,M,TWEN12,0,0
2012,TWEN,Y-NO,F,TWEN12,0,0
2012,VALL,R-NG,F,VALL12,0,0
2012,VALL,-CWY,M,VALL12,0,0
2012,WLIN,WCH=,M,WLIN12,1,3
2012,WLIN,BC-fHW,F,WLIN12,1,3
2012,WVAL,R-NP,F,WVAL12,1,1
2012,WVAL,CBH-,M,WVAL12,1,1
2013,ANGB,PA-Q,M,ANGB13,0,0
2013,ANGB,-OYQ,F,ANGB13,0,0
2013,ANGL,C-LG,M,ANGL13,0,0
2013,ANGL,BRC-,F,ANGL13,0,0
2013,BEBY,O-QH,F,BEBY13,0,0
2013,BEBY,OBQ-,M,BEBY13,0,0
2013,BIGL,UG-MB,F,BIGL13,1,1
2013,BIGL,GCG-,M,BIGL13,1,1
